hotel_name,address,score_text,hotel_url,hotel_name_detail,address_detail,lat,lng,star_rating,rating_value,rating_count,description,metadata_json
JOY APARTMENT TAY HO,"Số 16A, Ngõ 125, Phố Trịnh Công Sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội, Việt Nam, Hà Nội","9,1",https://www.booking.com/hotel/vn/joy-apartment-tay-ho.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=137&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=1005203801_390139292_2_0_0_149916&highlighted_blocks=1005203801_390139292_2_0_0_149916&matching_block_id=1005203801_390139292_2_0_0_149916&sr_pri_blocks=1005203801_390139292_2_0_0_149916_76095000&from=searchresults,JOY APARTMENT TAY HO,"Số 16A, Ngõ 125, Phố Trịnh Công Sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội, Việt Nam, Hà Nội",21.0788364808711,105.818334595648,,9.1,,"Nằm cách Hồ Tây 4.6 km, JOY APARTMENT TAY HO cung cấp chỗ nghỉ có phòng chờ chung, sân hiên và quầy lễ tân 24 giờ. WiFi miễn phí có sẵn.","{""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/535225248.jpg?k=b856aa043c272a9d0fe62d7e93ebd98ba6be3d56b7a6578a368cfd9f450a7a24&o=&hp=1"", ""name"": ""JOY APARTMENT TAY HO"", ""priceRange"": null, ""url"": ""https://www.booking.com/hotel/vn/joy-apartment-tay-ho.vi.html"", ""@context"": ""http://schema.org"", ""aggregateRating"": {""@type"": ""AggregateRating"", ""reviewCount"": 127, ""ratingValue"": 9.1, ""bestRating"": 10}, ""@type"": ""Hotel"", ""address"": {""addressCountry"": ""Việt Nam"", ""postalCode"": """", ""streetAddress"": ""Số 16A, Ngõ 125, Phố Trịnh Công Sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội, Việt Nam"", ""addressRegion"": ""Hà Nội"", ""@type"": ""PostalAddress"", ""addressLocality"": ""Số 16A, Ngõ 125, Phố Trịnh Công Sơn, Phường Nhật Tân""}, ""description"": ""Nằm cách Hồ Tây 4.6 km, JOY APARTMENT TAY HO cung cấp chỗ nghỉ có phòng chờ chung, sân hiên và quầy lễ tân 24 giờ. WiFi miễn phí có sẵn.""}"
Gallant Hotel,"68 Van Don, Quận Hai Bà Trưng, Hà Nội, Việt Nam, Hà Nội","8,5",https://www.booking.com/hotel/vn/gallant.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=138&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=119707401_393601662_0_0_0&highlighted_blocks=119707401_393601662_0_0_0&matching_block_id=119707401_393601662_0_0_0&sr_pri_blocks=119707401_393601662_0_0_0__56737500&from=searchresults,Gallant Hotel,"68 Van Don, Quận Hai Bà Trưng, Hà Nội, Việt Nam, Hà Nội",21.013996688531353,105.86403074232794,,8.5,,"Tọa lạc ở Hà Nội, cách Nhà hát Lớn Hà Nội 1.8 km và Tràng Tiền Plaza 2.","{""@type"": ""Hotel"", ""name"": ""Gallant Hotel"", ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/452430766.jpg?k=90cf5429770169df122dfbf697fac4e9c5722a4dd0097689717aa759b41bd43e&o=&hp=1"", ""url"": ""https://www.booking.com/hotel/vn/gallant.vi.html"", ""@context"": ""http://schema.org"", ""aggregateRating"": {""ratingValue"": 8.5, ""reviewCount"": 418, ""@type"": ""AggregateRating"", ""bestRating"": 10}, ""address"": {""postalCode"": """", ""addressRegion"": ""Hà Nội"", ""streetAddress"": ""68 Van Don, Quận Hai Bà Trưng, Hà Nội, Việt Nam"", ""addressLocality"": ""68 Van Don"", ""@type"": ""PostalAddress"", ""addressCountry"": ""Việt Nam""}, ""description"": ""Tọa lạc ở Hà Nội, cách Nhà hát Lớn Hà Nội 1.8 km và Tràng Tiền Plaza 2."", ""priceRange"": null}"
Bay Luxury Hotel & Spa - 9 Nguyen Truong To,"9 Phố Nguyễn Trường Tộ, Ba Dinh, Quận Ba Đình, Hà Nội, Việt Nam, Hà Nội","7,6",https://www.booking.com/hotel/vn/bay-luxury-no-9-nguyen-truong-to-ba-dinh-ha-noi.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=139&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=905595505_361627155_0_0_0&highlighted_blocks=905595505_361627155_0_0_0&matching_block_id=905595505_361627155_0_0_0&sr_pri_blocks=905595505_361627155_0_0_0__62640000&from=searchresults,Bay Luxury Hotel & Spa - 9 Nguyen Truong To,"9 Phố Nguyễn Trường Tộ, Ba Dinh, Quận Ba Đình, Hà Nội, Việt Nam, Hà Nội",21.041914,105.846748,,7.6,,"Bay Luxury Hotel & Spa - 9 Nguyen Truong To là chỗ nghỉ 3 sao nằm ở Hà Nội, cách Ô Quan Chưởng chưa đến 1 km và Đền Quán Thánh 15 phút đi bộ.","{""address"": {""addressLocality"": ""9 Phố Nguyễn Trường Tộ, Ba Dinh"", ""streetAddress"": ""9 Phố Nguyễn Trường Tộ, Ba Dinh, Quận Ba Đình, Hà Nội, Việt Nam"", ""addressCountry"": ""Việt Nam"", ""addressRegion"": ""Hà Nội"", ""postalCode"": """", ""@type"": ""PostalAddress""}, ""priceRange"": null, ""name"": ""Bay Luxury Hotel & Spa - 9 Nguyen Truong To"", ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/398746393.jpg?k=76e999236a58dee69170f826db897f6bd441215586456fec31116ece6e652650&o=&hp=1"", ""@context"": ""http://schema.org"", ""url"": ""https://www.booking.com/hotel/vn/bay-luxury-no-9-nguyen-truong-to-ba-dinh-ha-noi.vi.html"", ""description"": ""Bay Luxury Hotel & Spa - 9 Nguyen Truong To là chỗ nghỉ 3 sao nằm ở Hà Nội, cách Ô Quan Chưởng chưa đến 1 km và Đền Quán Thánh 15 phút đi bộ."", ""@type"": ""Hotel"", ""aggregateRating"": {""reviewCount"": 264, ""bestRating"": 10, ""ratingValue"": 7.6, ""@type"": ""AggregateRating""}}"
Lushstay Central Hanoi Heritage Area,"3 Ngo 10 Phố Cao Bá Quát, 100000 Hà Nội, Việt Nam, Hà Nội, 100000","7,3",https://www.booking.com/hotel/vn/lushstay-cao-ba-quat.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=140&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=1522696705_429140086_2_0_0&highlighted_blocks=1522696705_429140086_2_0_0&matching_block_id=1522696705_429140086_2_0_0&sr_pri_blocks=1522696705_429140086_2_0_0__41760000&from=searchresults,Lushstay Central Hanoi Heritage Area,"3 Ngo 10 Phố Cao Bá Quát, 100000 Hà Nội, Việt Nam, Hà Nội, 100000",21.0295689,105.8412099,,7.3,,"Tọa lạc ở Hà Nội, cách Ga Hà Nội 7 phút đi bộ, Lushstay Central Hanoi Heritage Area có khu vườn và nhìn ra khu vườn.","{""aggregateRating"": {""bestRating"": 10, ""ratingValue"": 7.3, ""reviewCount"": 57, ""@type"": ""AggregateRating""}, ""address"": {""addressCountry"": ""Việt Nam"", ""streetAddress"": ""3 Ngo 10 Phố Cao Bá Quát, 100000 Hà Nội, Việt Nam"", ""addressRegion"": ""Hà Nội"", ""postalCode"": ""100000"", ""@type"": ""PostalAddress"", ""addressLocality"": ""3 Ngo 10 Phố Cao Bá Quát""}, ""@type"": ""Hotel"", ""name"": ""Lushstay Central Hanoi Heritage Area"", ""url"": ""https://www.booking.com/hotel/vn/lushstay-cao-ba-quat.vi.html"", ""description"": ""Tọa lạc ở Hà Nội, cách Ga Hà Nội 7 phút đi bộ, Lushstay Central Hanoi Heritage Area có khu vườn và nhìn ra khu vườn."", ""@context"": ""http://schema.org"", ""priceRange"": null, ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/806422663.jpg?k=f5ce8fecec79355ae0c29f36c627cbe81aa73dc0cc5fad239fcc8892bee9757b&o=&hp=1""}"
One bedroom apartment Xom Chua,"82 Xóm Chùa, Quận Tây Hồ, Hà Nội, Việt Nam, Hà Nội","6,7",https://www.booking.com/hotel/vn/one-bedroom-apartment-xom-chua.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=141&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=724285001_310123360_2_0_0&highlighted_blocks=724285001_310123360_2_0_0&matching_block_id=724285001_310123360_2_0_0&sr_pri_blocks=724285001_310123360_2_0_0__45000000&from=searchresults,One bedroom apartment Xom Chua,"82 Xóm Chùa, Quận Tây Hồ, Hà Nội, Việt Nam, Hà Nội",21.0607875,105.8197877,,6.7,,One bedroom apartment Xom Chua tọa lạc ở Hà Nội và có bể sục. Căn hộ này cách Lăng Chủ tịch Hồ Chí Minh 5 km và Ô Quan Chưởng 5.4 km.,"{""priceRange"": null, ""@type"": ""Hotel"", ""name"": ""One bedroom apartment Xom Chua"", ""address"": {""addressLocality"": ""82 Xóm Chùa"", ""@type"": ""PostalAddress"", ""addressCountry"": ""Việt Nam"", ""streetAddress"": ""82 Xóm Chùa, Quận Tây Hồ, Hà Nội, Việt Nam"", ""postalCode"": """", ""addressRegion"": ""Hà Nội""}, ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/434275778.jpg?k=f67aa56a0032933f7f4a3ef7aa8618586e37064b609d560dd4c329609a1fcb5c&o=&hp=1"", ""description"": ""One bedroom apartment Xom Chua tọa lạc ở Hà Nội và có bể sục. Căn hộ này cách Lăng Chủ tịch Hồ Chí Minh 5 km và Ô Quan Chưởng 5.4 km."", ""url"": ""https://www.booking.com/hotel/vn/one-bedroom-apartment-xom-chua.vi.html"", ""@context"": ""http://schema.org"", ""aggregateRating"": {""bestRating"": 10, ""ratingValue"": 6.7, ""reviewCount"": 14, ""@type"": ""AggregateRating""}}"
Vinhome Time City ParkHill Near Vinmec Hospital,"458 Phố Minh Khai, Quận Hai Bà Trưng, 100000 Hà Nội, Việt Nam, Hà Nội, 100000","6,5",https://www.booking.com/hotel/vn/vinhome-time-city-parkhill-near-vinmec-hospital.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=142&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=1380630701_410165572_2_0_0&highlighted_blocks=1380630701_410165572_2_0_0&matching_block_id=1380630701_410165572_2_0_0&sr_pri_blocks=1380630701_410165572_2_0_0__116100000&from=searchresults,Vinhome Time City ParkHill Near Vinmec Hospital,"458 Phố Minh Khai, Quận Hai Bà Trưng, 100000 Hà Nội, Việt Nam, Hà Nội, 100000",20.9958557,105.8687133,,6.5,,"Cách Tràng Tiền Plaza 4.6 km, Vinhome Time City ParkHill Near Vinmec Hospital có ban công.","{""@type"": ""Hotel"", ""priceRange"": null, ""description"": ""Cách Tràng Tiền Plaza 4.6 km, Vinhome Time City ParkHill Near Vinmec Hospital có ban công."", ""url"": ""https://www.booking.com/hotel/vn/vinhome-time-city-parkhill-near-vinmec-hospital.vi.html"", ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/661611323.jpg?k=c3d95b10517267e83dbf24aad49b05c7981c5d50c7d627deefdcdc26a1bff883&o=&hp=1"", ""@context"": ""http://schema.org"", ""address"": {""addressRegion"": ""Hà Nội"", ""postalCode"": ""100000"", ""@type"": ""PostalAddress"", ""addressLocality"": ""458 Phố Minh Khai"", ""streetAddress"": ""458 Phố Minh Khai, Quận Hai Bà Trưng, 100000 Hà Nội, Việt Nam"", ""addressCountry"": ""Việt Nam""}, ""aggregateRating"": {""bestRating"": 10, ""ratingValue"": 6.5, ""@type"": ""AggregateRating"", ""reviewCount"": 4}, ""name"": ""Vinhome Time City ParkHill Near Vinmec Hospital""}"
Le Grand Hanoi Hotel - The Oriental,"6 Ngõ 80 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam, Hà Nội","8,2",https://www.booking.com/hotel/vn/le-grand-hanoi-the-oriental.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=143&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=602797401_236501513_2_0_0&highlighted_blocks=602797401_236501513_2_0_0&matching_block_id=602797401_236501513_2_0_0&sr_pri_blocks=602797401_236501513_2_0_0__64030500&from=searchresults,Le Grand Hanoi Hotel - The Oriental,"6 Ngõ 80 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam, Hà Nội",21.012758,105.800766,,8.2,,"Tọa lạc ở Hà Nội, cách Trung tâm thương mại Vincom Nguyễn Chí Thanh 1.7 km và Bảo tàng dân tộc học Việt Nam 3.","{""@context"": ""http://schema.org"", ""address"": {""@type"": ""PostalAddress"", ""postalCode"": """", ""addressRegion"": ""Hà Nội"", ""addressLocality"": ""6 Ngõ 80 Trần Duy Hưng"", ""addressCountry"": ""Việt Nam"", ""streetAddress"": ""6 Ngõ 80 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam""}, ""url"": ""https://www.booking.com/hotel/vn/le-grand-hanoi-the-oriental.vi.html"", ""name"": ""Le Grand Hanoi Hotel - The Oriental"", ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/249841139.jpg?k=736ae342cbd113fc24f8d412149166bb6bbeef71ca016bd538cbe90359cc16a1&o=&hp=1"", ""description"": ""Tọa lạc ở Hà Nội, cách Trung tâm thương mại Vincom Nguyễn Chí Thanh 1.7 km và Bảo tàng dân tộc học Việt Nam 3."", ""@type"": ""Hotel"", ""aggregateRating"": {""@type"": ""AggregateRating"", ""ratingValue"": 8.2, ""bestRating"": 10, ""reviewCount"": 106}, ""priceRange"": null}"
H2B homestay,"99 Đường Âu Cơ số 5, 10000 Hà Nội, Việt Nam, Hà Nội, 10000","8,0",https://www.booking.com/hotel/vn/h2b-homestay-tay-ho2.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=144&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=1557111401_426836740_2_0_0&highlighted_blocks=1557111401_426836740_2_0_0&matching_block_id=1557111401_426836740_2_0_0&sr_pri_blocks=1557111401_426836740_2_0_0__54000000&from=searchresults,H2B homestay,"99 Đường Âu Cơ số 5, 10000 Hà Nội, Việt Nam, Hà Nội, 10000",21.0625485,105.8319888,,8.0,,"Nằm ở Hà Nội, cách Đền Quán Thánh 3.3 km, Lăng Chủ tịch Hồ Chí Minh 3.5 km và Ô Quan Chưởng 3.","{""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/803098910.jpg?k=f6cc348ea225bf482c17016ae9a422cd62b003f31b0f78889396f64ef58fb1f2&o=&hp=1"", ""url"": ""https://www.booking.com/hotel/vn/h2b-homestay-tay-ho2.vi.html"", ""name"": ""H2B homestay"", ""priceRange"": null, ""aggregateRating"": {""@type"": ""AggregateRating"", ""ratingValue"": 8.0, ""bestRating"": 10, ""reviewCount"": 1}, ""description"": ""Nằm ở Hà Nội, cách Đền Quán Thánh 3.3 km, Lăng Chủ tịch Hồ Chí Minh 3.5 km và Ô Quan Chưởng 3."", ""@type"": ""Hotel"", ""address"": {""addressCountry"": ""Việt Nam"", ""addressRegion"": ""Hà Nội"", ""addressLocality"": ""99 Đường Âu Cơ số 5"", ""@type"": ""PostalAddress"", ""streetAddress"": ""99 Đường Âu Cơ số 5, 10000 Hà Nội, Việt Nam"", ""postalCode"": ""10000""}, ""@context"": ""http://schema.org""}"
Thảo Nguyên Homestay,"102 Phố Pháo Đài Láng, Quận Đống Đa, Hà Nội, Việt Nam, Hà Nội","9,8",https://www.booking.com/hotel/vn/thao-nguyen-homestay-dong-da.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=145&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193484&all_sr_blocks=1137487501_386395248_2_0_0&highlighted_blocks=1137487501_386395248_2_0_0&matching_block_id=1137487501_386395248_2_0_0&sr_pri_blocks=1137487501_386395248_2_0_0__54000000&from=searchresults,Thảo Nguyên Homestay,"102 Phố Pháo Đài Láng, Quận Đống Đa, Hà Nội, Việt Nam, Hà Nội",21.0187513,105.8038617,,9.8,,"Tọa lạc ở Hà Nội thuộc Hà Nội, gần Trung tâm thương mại Vincom Nguyễn Chí Thanh, Thảo Nguyên Homestay cung cấp Wi-Fi miễn phí và chỗ đậu xe riêng miễn...","{""@type"": ""Hotel"", ""priceRange"": null, ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/668148307.jpg?k=650f8a2e1295beb315f585f700a2399917222f923e0022fdfa6b5d20e1913ce0&o=&hp=1"", ""@context"": ""http://schema.org"", ""aggregateRating"": {""bestRating"": 10, ""@type"": ""AggregateRating"", ""ratingValue"": 9.8, ""reviewCount"": 27}, ""url"": ""https://www.booking.com/hotel/vn/thao-nguyen-homestay-dong-da.vi.html"", ""address"": {""addressLocality"": ""102 Phố Pháo Đài Láng"", ""addressRegion"": ""Hà Nội"", ""addressCountry"": ""Việt Nam"", ""postalCode"": """", ""@type"": ""PostalAddress"", ""streetAddress"": ""102 Phố Pháo Đài Láng, Quận Đống Đa, Hà Nội, Việt Nam""}, ""name"": ""Thảo Nguyên Homestay"", ""description"": ""Tọa lạc ở Hà Nội thuộc Hà Nội, gần Trung tâm thương mại Vincom Nguyễn Chí Thanh, Thảo Nguyên Homestay cung cấp Wi-Fi miễn phí và chỗ đậu xe riêng miễn...""}"
Newsky Serviced Apartment,"Số 1B, Ngõ 69 Trần Quốc Hoàn, Cầu Giấy, Hà Nội, Cau Giay, Hà Nội, Việt Nam","9,1",https://www.booking.com/hotel/vn/newsky-serviced-apartment.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=146&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193491&all_sr_blocks=440035606_385241645_2_0_0&highlighted_blocks=440035606_385241645_2_0_0&matching_block_id=440035606_385241645_2_0_0&sr_pri_blocks=440035606_385241645_2_0_0__83835000&from=searchresults,Newsky Serviced Apartment,"Số 1B, Ngõ 69 Trần Quốc Hoàn, Cầu Giấy, Hà Nội, Cau Giay, Hà Nội, Việt Nam",21.041523771579303,105.78672726193236,,9.1,,"Nằm ở Hà Nội, cách Bảo tàng dân tộc học Việt Nam 19 phút đi bộ và Trung tâm thương mại Vincom Nguyễn Chí Thanh 4.","{""priceRange"": null, ""@context"": ""http://schema.org"", ""@type"": ""Hotel"", ""url"": ""https://www.booking.com/hotel/vn/newsky-serviced-apartment.vi.html"", ""aggregateRating"": {""ratingValue"": 9.1, ""reviewCount"": 183, ""@type"": ""AggregateRating"", ""bestRating"": 10}, ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/205454700.jpg?k=065976397bdf3f99c8a85540dcbd248816d34cf77834eb3e498fdddd540a6e8b&o=&hp=1"", ""description"": ""Nằm ở Hà Nội, cách Bảo tàng dân tộc học Việt Nam 19 phút đi bộ và Trung tâm thương mại Vincom Nguyễn Chí Thanh 4."", ""address"": {""@type"": ""PostalAddress"", ""addressRegion"": ""Hà Nội"", ""postalCode"": """", ""addressLocality"": ""Số 1B, Ngõ 69 Trần Quốc Hoàn, Cầu Giấy, Hà Nội"", ""addressCountry"": ""Việt Nam"", ""streetAddress"": ""Số 1B, Ngõ 69 Trần Quốc Hoàn, Cầu Giấy, Hà Nội, Cau Giay, Hà Nội, Việt Nam""}, ""name"": ""Newsky Serviced Apartment""}"
Luxe Paradise Residence 88 Tu Hoa,"Số 11A ngõ 88 Phố Từ Hoa, Quận Tây Hồ, Hà Nội, Việt Nam, Hà Nội","7,6",https://www.booking.com/hotel/vn/paradise-home-88-tu-hoa.vi.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9oYV9ub2ksIHZpZXQgbmFtSCpYBGj0AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC75HDzQbAAgHSAiRiMGRiNjQwZC1jZGYxLTQ2NWMtYWVmZC00YmYxZWMwNGRlZjXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-03-19&checkout=2026-03-20&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=147&sr_order=popularity&srpvid=42cc0c371b3202cf&srepoch=1773193491&all_sr_blocks=965979607_426777276_2_0_0&highlighted_blocks=965979607_426777276_2_0_0&matching_block_id=965979607_426777276_2_0_0&sr_pri_blocks=965979607_426777276_2_0_0__70875000&from=searchresults,Luxe Paradise Residence 88 Tu Hoa,"Số 11A ngõ 88 Phố Từ Hoa, Quận Tây Hồ, Hà Nội, Việt Nam, Hà Nội",21.058499695686677,105.82971370321886,,7.6,,"Luxe Paradise Residence 88 Tu Hoa tọa lạc ở quận Quận Tây Hồ thuộc Hà Nội, cách Hồ Tây 2.2 km và Đền Quán Thánh 3.4 km.","{""description"": ""Luxe Paradise Residence 88 Tu Hoa tọa lạc ở quận Quận Tây Hồ thuộc Hà Nội, cách Hồ Tây 2.2 km và Đền Quán Thánh 3.4 km."", ""address"": {""streetAddress"": ""Số 11A ngõ 88 Phố Từ Hoa, Quận Tây Hồ, Hà Nội, Việt Nam"", ""postalCode"": """", ""addressCountry"": ""Việt Nam"", ""@type"": ""PostalAddress"", ""addressRegion"": ""Hà Nội"", ""addressLocality"": ""Số 11A ngõ 88 Phố Từ Hoa""}, ""aggregateRating"": {""bestRating"": 10, ""reviewCount"": 49, ""@type"": ""AggregateRating"", ""ratingValue"": 7.6}, ""url"": ""https://www.booking.com/hotel/vn/paradise-home-88-tu-hoa.vi.html"", ""@type"": ""Hotel"", ""image"": ""https://cf.bstatic.com/xdata/images/hotel/max500/613318996.jpg?k=d589ab2d23e0158e65695da5d274bfebbb84654b4b858d6a9deb3ceff9863942&o=&hp=1"", ""priceRange"": null, ""name"": ""Luxe Paradise Residence 88 Tu Hoa"", ""@context"": ""http://schema.org""}"
