STT,TÃƒÂªn quÃƒÂ¡n,Ã„ÂÃ¡Â»â€¹a chÃ¡Â»â€°,Ã„ÂiÃ¡Â»â€¡n thoÃ¡ÂºÂ¡i,Rating,Latitude,Longitude,Distance,IsDelivery,IsOpening,Google Maps
1154,Arirang - Ẩm Thực Hàn,"14/10 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",0947 987 000,7.684,10.034621,105.779935,0.5252070747847919,True,True,"https://www.google.com/maps?q=10.034621,105.779935"
1155,Nhà Hàng Du Thuyền Ninh Kiều,"2 Hai Bà Trưng, P. Tân An, Quận Ninh Kiều, Cần Thơ",(0292) 3 751 751,6.71,10.036104,105.7899154,0.8222134983889406,True,True,"https://www.google.com/maps?q=10.036104,105.7899154"
1156,Cơm Dương Châu & Cơm Tấm - Đại Lộ Hòa Bình,"6 Đại Lộ Hòa Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.266,10.0350658043793,105.7858600963124,0.4252594733393466,False,False,"https://www.google.com/maps?q=10.0350658043793,105.7858600963124"
1157,Nước Sâm - Đề Thám,"32 Đề Thám, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.03378,105.782898,0.23844078147265238,True,False,"https://www.google.com/maps?q=10.03378,105.782898"
1158,Trái Cây 73 - Đề Thám,"73 Đề Thám, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.0343155991892,105.7819797232441,0.3410095150583748,False,True,"https://www.google.com/maps?q=10.0343155991892,105.7819797232441"
1159,"Chè ""Mâm"" Vỉa Hè Hẻm Thành Đoàn","Nguyễn Thần Hiến, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.65,10.036206,105.7787051,0.7409224523506042,True,True,"https://www.google.com/maps?q=10.036206,105.7787051"
1160,Cháo Ếch Hùng Vương ,"2/4C, Hẻm 8 Đinh Tiên Hoàng, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",(0292) 3 765 116 - (0292) 3 761 745,6.69,10.0429648111978,105.7795895644874,1.3225859150161832,False,True,"https://www.google.com/maps?q=10.0429648111978,105.7795895644874"
1161,Lẩu Dê Thiết Giáp,"40 Nguyễn Thông, An Thới, Quận Bình Thủy, Cần Thơ",0936 438 353,7.498,10.065143,105.754352,4.916290323495205,False,True,"https://www.google.com/maps?q=10.065143,105.754352"
1162,Trà Trái Cây Tươi Mộc Quả - Đường 3 Tháng 2,"113 Đường 3 Tháng 2, P. An Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.011444,105.752306,4.1313060521315315,True,True,"https://www.google.com/maps?q=10.011444,105.752306"
1163,Bánh Tiêu Pateso Đề Thám,"28 Đề Thám, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.752,10.0336871388139,105.7831321053101,0.21924431848655526,False,True,"https://www.google.com/maps?q=10.0336871388139,105.7831321053101"
1164,Chè Hẻm,"132/27B Đường 3 Tháng 2, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.466,10.019642,105.759229,3.015697603747099,False,True,"https://www.google.com/maps?q=10.019642,105.759229"
1165,Kim Thơ - Cafe Sân Thượng,"1 Ngô Gia Tự, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.846,10.035315,105.788689,0.661777530203634,False,True,"https://www.google.com/maps?q=10.035315,105.788689"
1166,Infini-T Cafe,"38A Xô Viết Nghệ Tĩnh, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.284,10.0381882,105.7839578,0.7080108616206805,True,True,"https://www.google.com/maps?q=10.0381882,105.7839578"
1167,Nước Ép Sky,"83 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",0937 929 925,10.0,10.0354576,105.7785805,0.7001256547683344,True,True,"https://www.google.com/maps?q=10.0354576,105.7785805"
1168,Dĩnh Hằng - Quán Cơm Tấm Bình Dân,"104 Đường 30 Tháng 4, P. An Lạc, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.872,10.029183,105.779479,0.5576503126013018,True,False,"https://www.google.com/maps?q=10.029183,105.779479"
1169,Hà Nội Foods - Bún Đậu Mắm Tôm,"166 Xô Viết Ngệ Tĩnh, Quận Ninh Kiều, Cần Thơ",0972 386 655 - 0905 591 959,7.6,10.040254,105.782179,0.954403901537814,True,True,"https://www.google.com/maps?q=10.040254,105.782179"
1170,Sao Mai Coffee,"1 Đại Lộ Hòa Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.5,10.035409,105.786597,0.5028632767695644,False,True,"https://www.google.com/maps?q=10.035409,105.786597"
1171,Ngọc Mai - Bún Bò Huế,"152B2/16, Hẻm Liên Tổ 12-20, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.0428352,105.7615798,2.726240542201514,True,True,"https://www.google.com/maps?q=10.0428352,105.7615798"
1172,Bunny Quán - Shop Ăn Vặt Online,"Hẻm 67 Hùng Vương, Quận Ninh Kiều, Cần Thơ",0909 354 477,7.292,10.042377,105.7790257,1.2853580038932142,True,True,"https://www.google.com/maps?q=10.042377,105.7790257"
1173,Bún Mắm Huyền Trân - Nguyễn Văn Linh,"Ngay dốc cầu số 3, 328 Đường Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.532,10.02771,105.7559,3.092341032082471,True,True,"https://www.google.com/maps?q=10.02771,105.7559"
1174,Hoàng Phát 4 Cafe,"Cách Mạng Tháng 8, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,8.2,10.064758,105.760256,4.482760745665322,False,True,"https://www.google.com/maps?q=10.064758,105.760256"
1175,Phở Xuân 2 close,"291 Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.498,10.013708,105.734119,5.807500942288712,True,False,"https://www.google.com/maps?q=10.013708,105.734119"
1176,Hủ Tiếu Nam Vang 79,"54 Nguyễn Viết Xuân, P. Trà An, Quận Bình Thủy, Cần Thơ",Đang cập nhật,5.9,10.0775993,105.7424771,6.81710646219801,True,True,"https://www.google.com/maps?q=10.0775993,105.7424771"
1177,Bánh Kem Kim Thanh,"404A1/D Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.28,10.047446,105.769213,2.361758202523327,True,True,"https://www.google.com/maps?q=10.047446,105.769213"
1178,"Bún Riêu Cua, Hủ Tiếu & Bánh Lọt","90 Lê Hồng Phong, P. Trà An, Quận Bình Thủy, Cần Thơ",Đang cập nhật,8.3,10.0906067819135,105.7277420908212,8.975636825973258,False,False,"https://www.google.com/maps?q=10.0906067819135,105.7277420908212"
1179,Sonder - Tea & Coffee - Nguyễn Văn Cừ Nối Dài,"877 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,4.5,10.038008,105.759594,2.740852945706735,True,True,"https://www.google.com/maps?q=10.038008,105.759594"
1180,Quán Cơm 169,"169 Hoàng Văn Thụ, P. An Cư, Quận Ninh Kiều, Cần Thơ",(0292) 3 830 931,7.4,10.0401776,105.7774562,1.160503657804429,True,True,"https://www.google.com/maps?q=10.0401776,105.7774562"
1181,Cô Phượng - Bún Măng & Cơm,"23/3A Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.692,10.050931,105.773093,2.4286146791559142,True,True,"https://www.google.com/maps?q=10.050931,105.773093"
1182,Quán Anh Thư - Bún Riêu & Cháo Lòng,"188 Tỉnh Lộ 923, Ấp Nhơn Lộc 1, Huyện Phong Điền, Cần Thơ",0949 173 970,7.2,9.9923256758786,105.6793989613652,12.260517532732376,False,False,"https://www.google.com/maps?q=9.9923256758786,105.6793989613652"
1183,Bún Riêu & Cháo Lòng - Đường 3 Tháng 2,"224 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.0228850039406,105.7656842842698,2.22130573532093,False,False,"https://www.google.com/maps?q=10.0228850039406,105.7656842842698"
1184,"Bánh Bò, Bánh Chuối & Bánh Tằm - Cách Mạng Tháng 8","44D Cách Mạng Tháng 8, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.052700973445,105.7726312056183,2.6260719313320755,False,False,"https://www.google.com/maps?q=10.052700973445,105.7726312056183"
1185,Cháo Lòng Ba Giai - Cách Mạng Tháng 8,"97 Cách Mạng Tháng 8, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.0504493,105.775008,2.2857029740326347,True,True,"https://www.google.com/maps?q=10.0504493,105.775008"
1186,Vado Canteen - Food & Drink,"42 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,5.946,10.03382,105.782799,0.24711541106815968,True,True,"https://www.google.com/maps?q=10.03382,105.782799"
1187,Lê Gia - Cafe & Cơm Văn Phòng,"E6-41 Đường 49, Khu Dân Cư 586, P. Phú Thứ, Quận Cái Răng, Cần Thơ",01258 839 839 - 0907 965 595,5.5,10.004047,105.800939,3.6188689633778943,False,True,"https://www.google.com/maps?q=10.004047,105.800939"
1188,Điểm Hẹn 586 Cafe,"Góc đường số 10 và số 8, Quận Cái Răng, Cần Thơ",(0292) 3 919 797,8.4,10.001205,105.803415,4.030756928824821,False,True,"https://www.google.com/maps?q=10.001205,105.803415"
1189,Hồng Phương Cafe,"58 Xô Viết Nghệ Tĩnh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.63,10.036861,105.785128,0.5787152674772424,False,True,"https://www.google.com/maps?q=10.036861,105.785128"
1190,Bún Vịt Nấu Tiêu & Bún Cà Ri,"103A Trần Hưng Đạo, P. An Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.036641,105.776167,0.9932457563842341,True,True,"https://www.google.com/maps?q=10.036641,105.776167"
1191,Gâu Gâu Tea,"67 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.1,10.026777,105.756963,2.994918278620759,True,True,"https://www.google.com/maps?q=10.026777,105.756963"
1192,Káfe Home - Đường 30 Tháng 4,"776 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",0971 385 809,7.496,10.012334,105.756973,3.654755433502912,True,True,"https://www.google.com/maps?q=10.012334,105.756973"
1193,Bánh Ướt Bé Trúc,"99 Quang Trung, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.6,10.028319379615,105.7799885049462,0.5719340571080626,False,False,"https://www.google.com/maps?q=10.028319379615,105.7799885049462"
1194,Bánh Tráng Nướng 6K,"Xô Viết Nghệ Tĩnh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.037143,105.784912,0.6039172226239904,False,True,"https://www.google.com/maps?q=10.037143,105.784912"
1195,Bánh Tráng Trộn 7777,"Lô 33 Chợ Đêm Ninh Kiều, Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.0316476420949,105.78727170825,0.38132157107598774,False,False,"https://www.google.com/maps?q=10.0316476420949,105.78727170825"
1196,Xôi Bắp Nam Bắc,"109 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.0382793,105.7709642,1.5794047434706506,False,True,"https://www.google.com/maps?q=10.0382793,105.7709642"
1197,CHÁO ẾCH 39K - Trần Hoàng Na,"702 Trần Hoàng Na, P. An Khánh, Quận Ninh Kiều, Cần Thơ",0966 734 122 - 0949 500 200 - 0939 714 657,7.52,10.020747,105.755845,3.303255560112816,True,True,"https://www.google.com/maps?q=10.020747,105.755845"
1198,Quán Phi Lip - Hải Sản,"3/37 Đinh Tiên Hoàng, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.734,10.043381,105.779221,1.380268497863004,True,False,"https://www.google.com/maps?q=10.043381,105.779221"
1199,A Quắn Quán - Hàu 29 Vị & Hải Sản,"10 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.068,10.0339554,105.780023,0.4766706700545836,True,False,"https://www.google.com/maps?q=10.0339554,105.780023"
1200,Toàn - Phở Bò & Bún Bò Huế,"342 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.5,10.043175,105.764904,2.4257721715013805,True,False,"https://www.google.com/maps?q=10.043175,105.764904"
1201,Asan - Mì Cay 7 Cấp Độ Hàn Quốc & Ăn Vặt - Nguyễn Văn Cừ,"257 Nguyễn Văn Cừ, P. An Hoà, Quận Ninh Kiều, Cần Thơ",0918 049 784,7.368,10.0472639,105.7691104,2.3545536580811524,True,True,"https://www.google.com/maps?q=10.0472639,105.7691104"
1202,Ăn Vặt - Chợ An Lạc,"Chợ An Lạc, 113 Nguyễn Thị Minh Khai, Quận Ninh Kiều, Cần Thơ",01282 979 620,7.4,10.025943,105.783134,0.659369947886423,False,True,"https://www.google.com/maps?q=10.025943,105.783134"
1203,Kubin Dimsum,"79 Quang Trung, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.027926,105.780118,0.5929583803303706,True,True,"https://www.google.com/maps?q=10.027926,105.780118"
1204,Bánh Ướt Chả Lụa,"75 Quang Trung, Quận Ninh Kiều, Cần Thơ",0907 109 350,8.268,10.0279969,105.7802289999999,0.578906770658206,False,False,"https://www.google.com/maps?q=10.0279969,105.7802289999999"
1205,Ya's Station - Bánh Tacos Max Topping,"Chợ Đêm Cần Thơ (Chợ Đêm Trần Phú), Quận Ninh Kiều, Cần Thơ",0948 667 479,7.696,10.030373,105.78096,0.35083838103813003,True,False,"https://www.google.com/maps?q=10.030373,105.78096"
1206,Monaco - Tinh Hoa Ẩm Thực,"33 Nguyễn Bình, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.35,10.046639,105.785858,1.6639293961260324,True,True,"https://www.google.com/maps?q=10.046639,105.785858"
1207,Bánh Ngọt 29,"33 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.864,10.033567,105.782889,0.21752639122632447,False,False,"https://www.google.com/maps?q=10.033567,105.782889"
1208,Phở & Bún Bò Huế,"Phan Đình Phùng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.48,10.029156,105.786316,0.40594779613589915,False,False,"https://www.google.com/maps?q=10.029156,105.786316"
1209,Trung Nguyên Coffee - 259 Đường 30 Tháng 4,"259 Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.664,10.0229128,105.7724498,1.5914999276216444,True,True,"https://www.google.com/maps?q=10.0229128,105.7724498"
1210,Dì Bảy - Cơm Tấm,"145 Nguyễn Trãi, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.042726,105.782808,1.217786421614922,False,True,"https://www.google.com/maps?q=10.042726,105.782808"
1211,Cơm Trưa Dì Hà,"72/38 Nguyễn Trãi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.040867,105.784744,1.0113282352231416,False,True,"https://www.google.com/maps?q=10.040867,105.784744"
1212,Căn Tin 01 KTX Khu A - Đại Học Cần Thơ,"KTX Khu A, Đại Học Cần Thơ Khu 2, Đường 3 Tháng 2, Quận Ninh Kiều, Cần Thơ",0919 260 197,7.2,10.0345780430828,105.7704706862568,1.4925916049748962,False,True,"https://www.google.com/maps?q=10.0345780430828,105.7704706862568"
1213,Nhi Nhi’s - Eat Clean & Ăn Vặt Nhà Làm,"314/11 Cách Mạng Tháng 8, P. Bùi Hữu Nghĩa, Quận Bình Thủy, Cần Thơ",0933787277,8.288,10.06264,105.764752,4.015185892373951,True,True,"https://www.google.com/maps?q=10.06264,105.764752"
1214,Trà Sữa Duy Anh,"Bùi Hữu Nghĩa, P. Long Hòa, Quận Bình Thủy, Cần Thơ",Đang cập nhật,5.5,10.0573762242329,105.7252999395132,7.014507374693784,False,True,"https://www.google.com/maps?q=10.0573762242329,105.7252999395132"
1215,Chuối Nướng - Hẻm 1 Lý Tự Trọng,"1/15 Lý Tự Trọng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.033239,105.7779333,0.6617325721637544,True,True,"https://www.google.com/maps?q=10.033239,105.7779333"
1216,1994 Coffee,"162 Lê Bình, Quận Cái Răng, Cần Thơ",Đang cập nhật,7.056,9.9980241,105.7559511,4.845724182420586,True,True,"https://www.google.com/maps?q=9.9980241,105.7559511"
1217,Ẩm Thực Hà Nội - Trần Hưng Đạo,"17 Trần Hưng Đạo, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.0401386668589,105.7773696631193,1.1627601831168082,False,True,"https://www.google.com/maps?q=10.0401386668589,105.7773696631193"
1218,Trà Anh - Trà Sữa Thủ Công Và Trà Tươi Nông Sản - Ngô Văn Sở,"41 Ngô Văn Sở, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.456,10.033988,105.785412,0.29834763733555597,True,True,"https://www.google.com/maps?q=10.033988,105.785412"
1219,Vịt Xiêm Hương Lúa,"80 Võ Văn Kiệt, P. An Hòa, Quận Ninh Kiều, Cần Thơ",(0292) 6 542 345 - 0901 043 535,6.082,10.04599,105.7620281,2.859931665428902,True,True,"https://www.google.com/maps?q=10.04599,105.7620281"
1220,Cơm Tấm 66,"105 - 107 Nguyễn Văn Cừ, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.602,10.0438877338525,105.7657214999199,2.393304687928471,False,True,"https://www.google.com/maps?q=10.0438877338525,105.7657214999199"
1221,Út Trâm - Bánh Canh Cua 20k - Trần Bình Trọng,"101 Trần Bình Trọng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.0345342,105.7757687,0.9302078820477274,True,False,"https://www.google.com/maps?q=10.0345342,105.7757687"
1222,Xôi Mặn - Trần Phú,"126 Trần Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.1,10.046859,105.781755,1.6879482312715963,False,True,"https://www.google.com/maps?q=10.046859,105.781755"
1223,Trà Sữa Gấu,"127 Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",0913126163,7.702,10.0279099,105.7782988,0.7441890989028075,True,True,"https://www.google.com/maps?q=10.0279099,105.7782988"
1224,Deli Manjoo - Bánh Bắp Hàn Quốc,"620 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.0149105695566,105.7628022506833,2.9740013977969357,False,True,"https://www.google.com/maps?q=10.0149105695566,105.7628022506833"
1225,Bông Lan Nga - Shop Online,"Nguyễn Hiền, Quận Ninh Kiều, Cần Thơ",0945 277 201,7.6,10.0248623216499,105.757870003581,2.9461403758338807,False,True,"https://www.google.com/maps?q=10.0248623216499,105.757870003581"
1226,Tâm Bo - Buffet Nướng 119K,"31 Lê Lợi, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",0987 999 777,7.204,10.0446877,105.7899271,1.581153873725573,False,True,"https://www.google.com/maps?q=10.0446877,105.7899271"
1227,Cơm Tấm Thanh Sơn,"190 Đường 26 Tháng 3, Quận Ô Môn, Cần Thơ",(0292) 3 660 224,7.668,10.1130735765321,105.6214575469493,19.959757709132475,False,False,"https://www.google.com/maps?q=10.1130735765321,105.6214575469493"
1228,Cơm Tấm Nhị Kiều,"Hùng Vương, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.378,10.0424150523571,105.7779617601547,1.3407942964795554,True,True,"https://www.google.com/maps?q=10.0424150523571,105.7779617601547"
1229,Quán Cô Ba - Cháo Lòng Giải Cảm,"Nguyễn Văn Linh, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.019573625405,105.7688991060344,2.1281272565938365,False,False,"https://www.google.com/maps?q=10.019573625405,105.7688991060344"
1230,Bún Riêu Cua 15K - Võ Văn Kiệt,"Võ Văn Kiệt, P. Long Hoà, Quận Bình Thủy, Cần Thơ",Đang cập nhật,6.134,10.0677598,105.7298577,7.138292607002717,False,False,"https://www.google.com/maps?q=10.0677598,105.7298577"
1231,Nhà Hàng Mekong Breeze - Tinh Hoa Ẩm Thực - Vinpearl Cần Thơ,"Tầng 1 Vinpearl Cần Thơ, 209 Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.25,10.024749,105.774525,1.2863189499759096,False,False,"https://www.google.com/maps?q=10.024749,105.774525"
1232,Bún Bò Huế - Mậu Thân,"69 Mậu Thân, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.052,10.030403,105.775893,0.8809719750945284,False,True,"https://www.google.com/maps?q=10.030403,105.775893"
1233,Dì Năm - Cơm Tấm Long Xuyên,"33 Ngô Sỹ Liên, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.4,10.0216914,105.7606,2.782162753200895,True,False,"https://www.google.com/maps?q=10.0216914,105.7606"
1234,Nhiễn 79 - Cơm Tấm Long Xuyên,"79 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.044226,105.765842,2.403796646775314,False,False,"https://www.google.com/maps?q=10.044226,105.765842"
1235,Hủ Tiếu Bèo Lộ 19,"64 Phạm Ngũ Lão, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.7,10.045469,105.775341,1.7789253874101212,False,False,"https://www.google.com/maps?q=10.045469,105.775341"
1236,Bún Đậu & Cơm Quê Phố Nhỏ - Lê Lai Cũ,"96/11 Nguyễn Thần Hiến, P. An Cư, Quận Ninh Kiều, Cần Thơ",0948 941 830,7.212,10.036562,105.778941,0.7489612815535703,True,True,"https://www.google.com/maps?q=10.036562,105.778941"
1237,"Cơm Tấm, Hủ Tiếu Mì & Bún Riêu - Cách Mạng Tháng 8","69/15A Cách Mạng Tháng 8, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.0493999983357,105.774694494903,2.195739550722463,False,False,"https://www.google.com/maps?q=10.0493999983357,105.774694494903"
1238,Ngô Quyền Cafe,"48 Ngô Quyền, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.144,10.0344581995787,105.7867560535669,0.4367363657172815,False,False,"https://www.google.com/maps?q=10.0344581995787,105.7867560535669"
1239,Kho Lương Thực - Chè & Ăn Vặt,"1/42 Lý Tự Trọng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.276,10.031921,105.78231,0.16342573235505933,True,True,"https://www.google.com/maps?q=10.031921,105.78231"
1240,Bột Chiên Wow,"Hẻm 54 Trần Việt Châu, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.4,10.0481060713606,105.7749050857055,2.057433891084132,False,False,"https://www.google.com/maps?q=10.0481060713606,105.7749050857055"
1241,Cơm Tấm Sườn Bì,"333 Lộ Vòng Cung, Mỹ Khánh, Huyện Phong Điền, Cần Thơ",Đang cập nhật,6.47,9.9881589774864,105.7064413279295,9.774884354543321,False,False,"https://www.google.com/maps?q=9.9881589774864,105.7064413279295"
1242,Quán Chị Tôi - Quán Ăn Sân Vườn,"27-29 Lê Lợi, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",(0292) 3 763 595,7.17,10.044493,105.790244,1.5768182319005388,True,True,"https://www.google.com/maps?q=10.044493,105.790244"
1243,quán Bố Già - Trà Sữa & Ăn Vặt,"100 Đường 3 Tháng 2, P. An Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.12,10.00932,105.749987,4.473996260137737,True,True,"https://www.google.com/maps?q=10.00932,105.749987"
1244,Five Star Vietnam - Nguyễn Văn Cừ Nối Dài,"1634  Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",0909 343 466,7.0,10.009692,105.729111,6.481655848876479,False,True,"https://www.google.com/maps?q=10.009692,105.729111"
1245,Cơm Thố Gia Hân,"174D Trần Quang Diệu, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,7.8,10.058336,105.763975,3.664377016348001,False,True,"https://www.google.com/maps?q=10.058336,105.763975"
1246,Tiệm Bánh Rùa Béo - Shop Online,"Hẻm 22/21/23 Đường Trần Hoàng Na Cũ, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",0915684042-0859666958,1.0,10.0133304,105.7644,2.960189395501827,True,True,"https://www.google.com/maps?q=10.0133304,105.7644"
1247,Nhà Hàng Thiên Hương - Ẩm Thực Ba Miền,"132 C1 Nguyễn Văn Cừ nối dài, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.128,10.021802,105.743248,4.58310626262191,False,True,"https://www.google.com/maps?q=10.021802,105.743248"
1248,Phương Hân Coffee House,"211/18 Nguyễn Văn Linh, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.76,10.020315,105.766808,2.2609346204677387,True,True,"https://www.google.com/maps?q=10.020315,105.766808"
1249,Bột Bakery,"54a/2 Khu Vực 1, P. An Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.932,10.0104523,105.7546888,3.9806691187172514,True,True,"https://www.google.com/maps?q=10.0104523,105.7546888"
1250,Tiệm Bánh Tora - Đường Số 3,"68-70 (Nhà Trọ S-V), Đường Số 3, Khu Dân Cư Metro, P. Hưng Lợ, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.6,10.0214739,105.7592445,2.928048045244054,True,True,"https://www.google.com/maps?q=10.0214739,105.7592445"
1251,Gia Hảo Feng Huang Shan - Tiệm Trà Hong Kong Thượng Đỉnh - Đồng Khởi,"11 Đồng Khởi, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.32,10.033421,105.785003,0.220942332654429,True,True,"https://www.google.com/maps?q=10.033421,105.785003"
1252,"Gucha House - Lẩu Mực Khổng Lồ, Mỳ Cay & Trà Sữa","51/12/10 Đường 3 Tháng 2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.52,10.025696,105.765734,2.094585327497832,True,True,"https://www.google.com/maps?q=10.025696,105.765734"
1253,Cơm Gà Phượng,"Nguyễn Văn Linh, P. An Bình, Quận Ninh Kiều, Cần Thơ",0939 038 804,7.732,10.0309916,105.7517257,3.5169425101547924,True,False,"https://www.google.com/maps?q=10.0309916,105.7517257"
1254,1989 - Trà Sữa & Bánh Flan,"132/42/37 Hùng Vương, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.578,10.0408346,105.7751387,1.3804967318543995,True,True,"https://www.google.com/maps?q=10.0408346,105.7751387"
1255,Ăn Vặt Xách Tay - 30 Tháng 4,"Công Viên Lưu Hữu Phước, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.031767,105.781936,0.20422906897549237,False,False,"https://www.google.com/maps?q=10.031767,105.781936"
1256,Xôi Gà - Mậu Thân,"36 Mậu Thân, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.766,10.0374083837985,105.7715606689453,1.478184213087907,False,False,"https://www.google.com/maps?q=10.0374083837985,105.7715606689453"
1257,Miến Gà & Bún Nước Suông,"Mạc Thiên Tích, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.54,10.0290045,105.7773187,0.7767803890101316,True,True,"https://www.google.com/maps?q=10.0290045,105.7773187"
1258,Milano Coffee - Nguyễn Đệ,"13 Nguyễn Đệ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",0945306451,7.4,10.051013,105.7698833,2.624223487049093,True,True,"https://www.google.com/maps?q=10.051013,105.7698833"
